link,number,requirement,addr,time,job_name,duty,type 
http://hr.tencent.com/position_detail.php?id=32514&keywords=&tid=0&lid=0,2,本科以上学历，广告传播、市场营销、电子商务等相关专业为上；5年以上在线营销相关工作经验，拥有阿里、京东等电商平台的线上营销相关经验者优先；有PC和移动端流量采购与运营经验，熟悉CPC\CPS\CPM\CPI等采购方式，熟悉包括且不限于广点通、微信广告的投放平台，有代理商、流量渠道管理经验；有带团队的经验良好的沟通能力、强烈的责任心、抗压能力强，具有团队合作精神。,深圳,2017-09-02,21309-流量运营组长/副组长（深圳）,基于腾讯课堂目标市场的用户定位，制定PC和移动端流量获取与市场运营策略，管理流量和广告投放团队，对流量、用户数、ROI负责；负责付费、免费渠道的流量拓展，包括且不仅限于SEO、SEM、affiliate、APP激活、再营销、BD合作等渠道和方式；负责官方新媒体的粉丝运营，持续引流和曝光；策划执行新媒体跨平台的战略合作，增加引流和曝光；负责腾讯课堂平台和平台上教育机构在线上渠道（包括且不限于广点通、微信广告）的广告投放策略制定和执行。,产品/项目类
http://hr.tencent.com/position_detail.php?id=32548&keywords=&tid=0&lid=0,1,大学本科或以上学历，财务或管理相关专业；5年以上大型上市公司、跨国公司或大型会计师事务所相关工作经验；对市场费用ROI分析，运营费用控制和项目管理有经验优先；有财务管理分析经验或熟悉市场部/运营部运作经验优先；具有良好的英文读写及表达能力，CPA、ACCA等相关资历优先；善于沟通协调，具有较强的分析和判断能力，具备团队合作精神；具有良好的职业操守，具备开拓进取精神，能承受工作压力。,深圳,2017-09-01,S2-IEG财务管理（公共资源管理）（深圳）,负责建立健全的预算及核算体系，定期为BG管理层提供财务分析报告，提供相关管理建议和决策支持；负责为BG内各类型的业务管理提供财务方案和支持，帮助业务的顺利及有效执行；负责建立健全BG各主要业务的内部控制点，帮助部门规避重大风险；帮助管理层完善BG内重大事项决策流程和机制，提供相关财务模型和信息的支持。,职能类
http://hr.tencent.com/position_detail.php?id=32570&keywords=&tid=0&lid=0,1,具有电商类产品3年以上的工作经验；熟悉电商前后端整个产品流程，包括用户流程、购物流程，以及后端商品、订单、库存、财务等相关系统产品流程；对各平台电商模式有深入理解，并对娱乐/ip领域有经验或浓厚兴趣；具备优秀的用户需求洞悉、挖掘能力，以及沟通能力、协调能力、组织。,深圳,2017-09-04,SNG06-鹅漫U品高级产品经理（深圳）,负责鹅漫U品整个产品体系的建设、发展路径，以及策划；与设计、技术同学评审相应产品需求；根据业务需求，规划并建立完善的数据监控体系；不断完善前端和后端产品架构和用户体验，包括APP\H5\PMS\PDM\OMS以及财务相关系统建设。,产品/项目类
http://hr.tencent.com/position_detail.php?id=32594&keywords=&tid=0&lid=0,1,本科及以上学历；2年以上工作经验，对游戏行业有一定了解；思维活跃，善于沟通，总结整理能力强；工作耐心细致、责任心强，可以承受较大工作压力，可接受较为频繁出差；沟通、学习、执行、团队协作力以及总结整理能力强,深圳,2017-09-05,HY5-华北商务经理（北京）,1）对外主要负责游戏产品引入、IP合作等业务合作与跟进；华北区域游戏厂商及渠道的商务拓展及关系维护；2）对内负责游戏相关部门的沟通和协调工作，负责内部资源协调及整合，推动重点合作项目的签订、执行及相关工作；华北团队过往成绩：拳皇98、剑侠情缘系列、街头篮球、六龙争霸、梦幻诛仙、天龙八部等游戏的引入及相关合作工作。,市场类
http://hr.tencent.com/position_detail.php?id=32509&keywords=&tid=0&lid=0,1,负责场景、物件等设计；负责概念图气氛、构图等原画设计；负责优化宣传素材；负责外包资源的审核修改，对外包资源制作进行审核修改，统一风格，提高制作品质，提供外包资源修改意见和修改外包回收资源并提高品质；对影视动画行业热爱有激情。,深圳,2017-09-01,24012-概念设计师（深圳）,美术功底扎实，良好的绘画技巧及对结构、线条、色彩、空间、气氛等的把控能力强；视野广阔，有一定高度的审美水平；有灵活的与时俱进的设计思维，丰富想象力和创新能力，对自己作品有高度要求；精通各种绘画软件（Photoshop、painter等等）。,设计类
http://hr.tencent.com/position_detail.php?id=32503&keywords=&tid=0&lid=0,1,计算机相关专业本科以上学历，有良好的编程语言基础；图形基础，有opengl，dx等方面的经验；有责任感，善于沟通，能够独立解决问题；有一定抗压能力，对游戏开发充满热情。,上海,2017-09-01,15616-手机客户端开发工程师（上海）,手游客户端功能开发；各类工具开发，优化开发流程；手游客户端性能优化。,技术类
http://hr.tencent.com/position_detail.php?id=32507&keywords=&tid=0&lid=0,1,负责角色造型、动态等设计；负责道具、饰品等原画设计；负责优化宣传素材；负责外包资源的审核修改，对外包资源制作进行审核修改，统一风格，提高制作品质，提供外包资源修改意见和修改外包回收资源并提高品质；对电影及影视动画热爱并充满激情。,深圳,2017-09-01,24012-2D角色设计师（深圳）,态度严谨，工作认真负责，有团队精神，沟通能力配合工作能力强，对游戏及影视角色制作有热情；美术功底扎实，良好的绘画技巧及对结构、线条、色彩等的把控；视野广阔，有一定高度的审美水平；有灵活的与时俱进的设计思维，丰富想象力和创新能力，对自己作品有高度要求；精通各种绘画软件（Photoshop、Sai等等）。,设计类
http://hr.tencent.com/position_detail.php?id=32508&keywords=&tid=0&lid=0,1,美术、设计、动画制作相关教育背景（本科以上学历）；深刻的了解3D动画制作要领；有传统动画制作经验者更佳；熟练运用3DMAX或MAYA创作动画，熟悉motionbuilder动画模块者更佳；热情、积极并富有沟通技巧和团队精神。有能力快速学习工作相关新知识；对自己的卓越表现有极强的成就感；习惯按照日程工作，以最终完成日期为导向；能不断调整工作优先级以完成多项任务。保持对项目状况变化的高度敏感并且善于发现问题和把握机会；能同时在多种艺术风格环境下工作，并且保证项目全程的正确艺术风格；对影视动画制作富有激情；美术人员，简历附带作品。,深圳,2017-09-01,24012-3D动画师（深圳）,"善于使用keyframe软件进行人物动作和表情制作,以及摄影机动画制作；能良好的掌握角色性格和特征；优秀的组织能力和其他美术师建立组织化的主动沟通关系；能和其它团队成员一起解决难题和其他挑战。",设计类
http://hr.tencent.com/position_detail.php?id=32589&keywords=&tid=0&lid=0,2,信息安全或计算机相关专业；熟悉互联网安全技术，至少掌握3项通用安全技术：数据安全、开发安全、系统安全、网络安全、物理安全，密码学，业务连续性与灾难恢复；熟悉安全标准体系，至少承担过3种标准体系认证项目：ISO27001，ISO20000，PCI DSS，ISO27018，ISO22301，CSA STAR，网络安全等级保护；具有ISO27001LA、CISSP，CSSLP、CISA认证资质者优先；在国内、国际标准化组织，如信安标委、CSA、ISO、ITU等从事安全标准制定相关的实质性工作者，或牵头制定过国际标准规范者优先；熟悉国内、国际标准组织规则，熟悉国际标准、国家标准、行业标准的制定流程，具有与国家相关标准化主管部门（如网信办、国标委、信安标委、工信部、公安部等部门）合作制定安全标准经验者优先；具有网络安全、个人信息安全保护、云计算、大数据、互联网金融等领域相关安全标准编制经验及以上国内或国际标准化领域标准提案、编制和推动工作经验者优先。,北京,2017-09-05,AQ-安全标准经理（北京）,负责公司安全领域的标准化策略的制定，承担公司安全领域的标准预研和规划；建立并维护公司安全领域重点业务的国际标准、国家标准、行业标准以及相关白皮书，构建公司安全管理标准体系及系统化落地；开展业务调研与风险评估，识别并优化关键业务流程的安全关键控制点，对公司层面所面临的安全问题进行制度化的设计和规划，推进公司安全管理制度体系建设；主动跟踪网络安全、个人信息安全保护、云计算、大数据、互联网金融等行业发展，并研究相关安全技术、相关安全标准的发展动态，及时解读国内外相关监管政策法规，深入了解公司安全领域重点业务发展需求，与业务部门展开深度合作，开展应对监管安全审查研究，并实现产品与标准化共同落地；参加国际国内标准化组织和论坛，拓展维护与标准组织及单位联系，在标准活动中善于把握时机占主导作用，维护本单位在标准活动中的利益；在标准组织中进行标准立项和编制，结合技术和业务实际，按照标准进度要求按时保质完成标准及推广，为公司营造一个健康、可信、有利发展并可引领产业进步的生态环境。,职能类
http://hr.tencent.com/position_detail.php?id=32513&keywords=&tid=0&lid=0,1,本科以上学历，在知名视频监控企业有多年技术领导经验；熟悉整个视频监控行业，对行业发展有清晰的认识；良好的团队管理能力以及较强的执行力；主导参与开发过视频监控重要产品的候选人优先；具有丰富学术履历以及产品经验的人士优先。,深圳,2017-09-01,20503-视频监控专家（深圳）,负责视频监控业务的技术架构与团队管理，对业务发展提出规划；负责视频监控团队的研究与工程建设；负责技术与业务部门以及研究团队的对接。,技术类
http://hr.tencent.com/position_detail.php?id=32520&keywords=&tid=0&lid=0,1,计算机或数学等相关专业硕士，至少8年相关工作经验；博士学历优先，有金融从业经验优先。具备深厚数据建模（机器学习，数据挖掘，推荐系统背景）和数据挖掘理论知识和经验；精通数据挖掘方法，有大规模数据挖掘、机器学习、自然语言处理优先；熟悉互联网行业并且对于行业内常见的业务形态与商业模式有深入的理解，对业务变化有敏锐的洞察力；敢于创新、思维敏捷、沟通能力强，具备较强的团队合作精神，能够承受较大工作压力。,深圳,2017-09-01,18436-金融数据挖掘专家,负责构建腾讯金融业务数据挖掘体系；负责AI在金融领域的应用探索和落地实施；负责对金融数据信息进行深度挖掘和有效利用，充分实现数据的商业价值；负责数据团队的建设工作，有效领导数据挖掘团队支持和推动业务发展。,技术类
http://hr.tencent.com/position_detail.php?id=32512&keywords=&tid=0&lid=0,1,必须具备极强的客户开发和销售能力;必须对于IT类目教育行业有深入的了解，能够判断该类目教育行业的未来发展趋势，对相关从业人员的学习、培训、考试、职业路径有清晰的了解;必须能运用Excel操作数据透视表，并进行数据分析;有带团队的经验; 良好的沟通能力、强烈的责任心、抗压能力强，具有团队合作精神,深圳,2017-09-01,21309-IT类目组长/副组长,负责开发IT类目（例如编程语言、前端设计、软硬件设计、互联网产品经理、互联网营销、网络运维、大数据）教育培训领域内的机构和个人入驻电商平台，辅导进驻的机构和个人实现流水的持续增长，直接背负类目交易额业绩指标;对IT类目机构的教学内容有所把控，建立平台的内容壁垒;负责类目整体的营销，运用线上的广告工具和线下的营销事件持续吸引新流量，建立类目的自有流量池;根据进驻机构和个人的反馈，提出电商平台产品的改进诉求，和电商运营规则的改进诉求,产品/项目类
http://hr.tencent.com/position_detail.php?id=32489&keywords=&tid=0&lid=0,2,计算机相关专业本科以上学历，3年以上工作经验；精通iOS或Android开发，熟悉iOS或Android系统运行机制及内核，精通OC或java；熟悉网络编程、熟悉网络编程熟悉面向对象编程；熟悉常用的设计模式，精通移动客户端程序设计方法以及安全的应用层协议设计，有良好的架构能力；具备良好的分析解决问题能力，能独立承担任务和把控项目进展；拥有技术激情、创新意识、协同落地能力及良好的抗压能力。,深圳,2017-09-01,22989-云服务移动客户端研发工程师（iOS／Android）（深圳/成都/上海/北京）,负责人工智能涉及的移动客户端SDK的开发及优化工作；负责人工智能控制台、人工智能实验室、人工智能官网移动客户端相关开发；负责人工智能机器学习与客户端的结合及探索。,技术类
http://hr.tencent.com/position_detail.php?id=32488&keywords=&tid=0&lid=0,2,计算机相关专业本科以上学历，2年以上工作经验；精通javascript、HTML语法，有一定的跨浏览器开发经验，具备优化javascript性能经验；能独立html、css的页面制作、具备了好的css功底；对服务端开发(cgi、asp、php、jsp）熟悉并具有linux等相关平台下开发经验者优先；拥有技术激情、创新意识、协同落地能力及良好的抗压能力。,深圳,2017-09-01,22989-云服务Web前端开发工程师（深圳/成都/上海/北京）,负责人工智能相关的前端开发及优化工作；负责人工智能控制台、人工智能实验室、人工智能官网Web前端相关开发；负责人工智能&大数据相关的可视化工作。,技术类
http://hr.tencent.com/position_detail.php?id=32492&keywords=&tid=0&lid=0,1,985院校，理工科专业全日制本科及以上学历，计算机相关专业背景；5年以上产品设计或开发经验，具备人工智能、数学建模或算法应用的相关专业背景或工作经验优先；深入了解云计算，并有一定的行业背景，对行业动态变化敏感度高；执行能力强，具有较好的产品设计和解决方案设计能力；极强的问题分析能力、数据理解能力、逻辑思考能力、沟通能力、学习能力和抗压能力，有团队合作精神。,深圳,2017-09-01,22989-人工智能高级架构师（深圳/成都/上海/北京）,根据对市场、客户的理解及公司战略，针对行业客户设计出场景化的解决方案，并对解决方案的竞争力及商业目标达成负责；将人工智能产品／方案的销售技巧传递给销售、售前团队，并支持重点项目的售前工作；通过对行业趋势/市场的分析、客户分析、竞争分析等，制定人工智能相关的业务规划，并对规划进行端到端的管理。,技术类
http://hr.tencent.com/position_detail.php?id=32487&keywords=&tid=0&lid=0,2,计算机相关专业硕士以上学历，3年以上工作经验；熟悉智慧金融（风控、投顾）、智慧医疗、智能家居、智能交通等相关算法及实现原理，有相关工作经验或者实验室经验优先；掌握大规模机器学习基本算法并有丰富的实践经验，熟悉caffe或tensorflow优先；熟练掌握C/C++、PHP和Python语言；具备扎实的数学基础，良好的逻辑思维及抗压能力，能够无障碍阅读英文论文。,深圳,2017-09-01,22989-云服务机器学习开发工程师（深圳/成都/上海/北京）,负责智慧金融（风控、投顾）、智慧医疗、智能家居、智能交通相关研发；负责大规模行业数据分析与挖掘；负责将人工智能机器学习与行业结合以探索新应用场景；负责新技术转化为产品相关研发。,技术类
http://hr.tencent.com/position_detail.php?id=32534&keywords=&tid=0&lid=0,2,系统掌握本专业及相关领域的专业知识，熟悉信息安全相关理论知识，熟悉国内外信息安全相关法律法规、管理标准和技术标准；具有专业领域的高等级资质证书（CCSK/CISSP/CISP/ITIL/ISO 27000等）；能够从行业发展趋势等角度，分析用户需求，结合公司产品，准备技术交流材料；能够通过交流，将用户从竞争对手思路引导到公司解决方案思路；能够代表公司对外部合作伙伴进行技术业务交流；能够在行业会议等公开场合进行技术方面讲演；能够承担大型综合项目的应标方案的讲演工作；能够有效应对各种大型综合项目答辩（包括国家课题）中各种技术专家的质询；比较丰富的行业业务分析和行业解决方案设计经验；熟悉专业文档编写规范，能够进行国家行业省市级技术标准规范编写；能够编写项目的申报材料（如项目可研立项报告、项目申报材料等）；能够编写市场相关的技术文档，包括宣传软文、技术市场分析报告、解决方案、成功案例分析等；信息安全相关专业毕业，本科或以上学历；从事信息安全咨询顾问有五年以上相关工作经验，三年以上大型项目安全咨询经验。,深圳,2017-09-01,SNG11-安全咨询顾问（深圳）,安全咨询服务研究与创新，保持公司安全咨询服务的领先地位；包括风险评估、信息安全体系规划、安全域等保分保合归等各类安全服务；承担安全服务业务的规划和设计工作；收集、整理安全咨询服务项目案例，行程可供学习、参考的知识库。,技术类
http://hr.tencent.com/position_detail.php?id=32510&keywords=&tid=0&lid=0,1,本科及以上学历，3年以上工作经验； 对K12教育有深入的理解，有丰富的授课经验，尤其是数学、物理、化学、英语、语文等科目，对于在线教育有一定的理解；优秀的学习与沟通能力，执行力强。,深圳,2017-09-01,21309-企鹅辅导高级学科教研老师,制定科目课程产品，进行题库、多媒体等教研内容建设，对课程质量进行把关审核； 进行线上直播授课以及以提升学生学习体验为导向的课程服务，对教学有激情，愿意投入和学生互动，励志成为线上授课名师；企鹅辅导以双师形式授课，需要培训辅导老师的专业方面能力（课后答疑内容，作业批改）,产品/项目类
http://hr.tencent.com/position_detail.php?id=32484&keywords=&tid=0&lid=0,2,计算机相关领域硕士以上学位，具备资深的业界经验；熟悉知识图谱、NLP/NLU、人机会话的相关算法及实现原理，对工程实现和优化有丰富经验；对算法有深入了解，例如：LR/Adaboost/GMM/SVM/CRF/MaxEnt/HMM/DNN/CNN/RNN 等；熟悉一个或多个常见的神经网络开源工具库，例如：Caffe/TensorFlow/Torch/Theano/Keras/Mxnet/Currennt 等；表达能力优秀，乐观向上，自我驱动力强，具备敏锐的洞察力和良好的抗压能力。,深圳,2017-09-01,22989-人工智能算法专家（NLP方向）（深圳/成都/上海/北京）,负责自然语言处理相关核心技术算法与产品化等研究工作，包括但不限于如下方向：知识图谱、NLP/NLU、人机会话等；跟踪学术界和业界最新进展，并且能够快速应用到业务中；进行技术分享、专利申请和学术文章发表，提高腾讯在人工智能NLP领域的的技术影响力。,技术类
http://hr.tencent.com/position_detail.php?id=32497&keywords=&tid=0&lid=0,1,3年以上工作经验，至少1年以上大型MMO中国风游戏角色设计经验；具备扎实的美术专业能力，以擅长写实设计为主，附带一定幻想元素；热爱游戏事业，狂热的游戏爱好者；沟通能力强，有良好的团队意识，执行能力强；能够承受一定的加班要求。,上海,2017-09-01,15618-高级角色原画设计师（上海）,负责游戏角色人物、怪物等设计；与美术，策划，程序同事沟通在游戏中的最终效果及实现方式。,设计类
http://hr.tencent.com/position_detail.php?id=32499&keywords=&tid=0&lid=0,1,3年以上相关工作经验，至少拥有一款网络游戏完整的制作经验，熟悉游戏美术制作流程；擅长Q版及日韩系美术风格，对美术风格具备市场及潮流上的领会与判断；具备很强的工作热情、良好的沟通能力与抗压能力，同时具备3D制作能力者优先。,深圳,2017-09-01,SD3-2D角色高级设计师（深圳）,精通2D设计，能输出高品质角色设计，能把关风格方向及外包资源品质（包括图标、角色、场景、宣传资源等）。,设计类
http://hr.tencent.com/position_detail.php?id=32543&keywords=&tid=0&lid=0,2,拥有丰富后台业务系统开发经验；熟悉Linux平台上的C/C++开发，熟悉python、shell等脚本语言；拥有丰富的分布式架构设计、性能优化及调试经验，能熟练使用相关工具解决问题；本科以上学历，计算机或相关专业。,深圳,2017-09-01,SNG11-腾讯云后台开发工程师（深圳）,负责云安全产品后台研发；负责云安全大数据平台的后台建设。,技术类
http://hr.tencent.com/position_detail.php?id=32502&keywords=&tid=0&lid=0,2,计算机相关专业，本科及以上学历；有两年或以上游戏服务器开发经验，了解mmog任务，技能，副本系统运作方式；熟练使用c/c++语言，熟悉tcp/ip运作原理，熟悉mysql数据库；有Lua脚本语言经验更佳。,上海,2017-09-01,15618-服务器后台开发工程师（上海）,在linux平台上，使用c/c++和lua，负责轩辕传奇手游服务器新功能的开发与原有系统的维护。,技术类
http://hr.tencent.com/position_detail.php?id=32486&keywords=&tid=0&lid=0,2,计算机相关领域硕士以上学位，具备资深的业界经验；熟悉智慧金融（风控、投顾）、智慧医疗、智能家居、智能交通的相关算法及实现原理，对工程实现和优化有丰富经验；对算法有深入了解，例如：LR/Adaboost/GMM/SVM/CRF/MaxEnt/HMM/DNN/CNN/RNN 等。熟悉一个或多个常见的神经网络开源工具库，例如：Caffe/TensorFlow/Torch/Theano/Keras/Mxnet/Currennt 等；表达能力优秀，乐观向上，自我驱动力强，具备敏锐的洞察力和良好的抗压能力。,深圳,2017-09-01,22989-人工智能机器学习算法专家（深圳/成都/上海/北京）,负责人工智能机器学习相关核心技术算法与产品化等研究工作，包括但不限于如下方向：智慧金融（风控、投顾）、智慧医疗、智能家居、智能交通等；跟踪学术界和业界最新进展，并且能够快速应用到业务中；进行技术分享、专利申请和学术文章发表，提高腾讯在人工智能机器学习领域的的技术影响力。,技术类
http://hr.tencent.com/position_detail.php?id=32495&keywords=&tid=0&lid=0,1,2年以上工作经验，拥有丰富后台业务系统开发经验；熟悉Linux平台上的C/C++开发，熟悉python和golang任意一种；对多进程多线程及网络编程有较深刻的理解；熟悉SQL和NoSQL类型数据库，如MySQL、sqlite、redis等；丰富的架构设计与性能优化。,深圳,2017-09-01,SNG11-腾讯云后台开发工程师（深圳）,负责腾讯云主机安全产品的后台业务系统开发；负责腾讯云威胁情报后台系统开发；负责腾讯云态势感知后台系统开发。,技术类
http://hr.tencent.com/position_detail.php?id=32480&keywords=&tid=0&lid=0,2,计算机视觉相关领域硕士以上学位，曾在领域内的顶级会议发表论文 (例如CVPR、ICCV) 或具备资深的业界经验；熟悉静态／动态物体检测、场景识别、OCR文本识别的相关算法及实现原理，对工程实现和优化有丰富经验；对算法有深入了解，例如：LR/Adaboost/GMM/SVM/CRF/MaxEnt/HMM/DNN/CNN/RNN 等；熟悉一个或多个常见的神经网络开源工具库，例如：Caffe/TensorFlow/Torch/Theano/Keras/Mxnet/Currennt 等；表达能力优秀，乐观向上，自我驱动力强，具备敏锐的洞察力和良好的抗压能力。,深圳,2017-09-01,22989-人工智能算法专家（图像／视频方向）（深圳/成都/上海/北京）,负责智能图像／视频相关核心技术算法与产品化等研究工作，包括但不限于如下方向：静态／动态物体检测、场景识别、OCR文本识别等；跟踪学术界和业界最新进展，并且能够快速应用到业务中；进行技术分享、专利申请和学术文章发表，提高腾讯在计算机视觉/多媒体领域的的技术影响力。,技术类
http://hr.tencent.com/position_detail.php?id=32478&keywords=&tid=0&lid=0,2,"本科及以上学历，计算机相关专业，2年以上Unix、Linux操作系统下开发经验；精通Java，Python，Scala, golang其中至少一门开发语言；熟悉使用和深入理解Hadoop,HBase,Hive,Spark,Storm等大数据处理集群框架，了解ETL过程、kafka、ES、docker容器；熟悉常用算法和数据结构，熟悉操作系统，网络编程，多线程编程技术；熟悉自动化工具和流程；善于沟通，喜欢挑战性的工作，有责任心，有很强的学习能力、执行力、问题解决能力；具备以下条件者优先:对Hadoop，Spark等业态组件有源码级深入研究和应用的；熟悉云计算、分布式系统技术架构，有分布式系统开发经验者优先；有to B软件产品设计经验，兼有互联网产品设计经验者优先。",深圳,2017-09-01,22989-后台开发高级工程师（大数据公有云方向）（深圳/成都/上海/北京）,"负责腾讯云大数据公有云产品（EMR,TDF等产品）的研发和运营；负责理解客户需求，设计整体解决方案，并最终产品化落地岗位要求。",技术类
http://hr.tencent.com/position_detail.php?id=32473&keywords=&tid=0&lid=0,1,具有良好客户服务意识；良好的沟通能力，和团队合作与协调能力；具有重大事件应急处理能力和应变能力，理解客户服务对品牌影响力的至关重要性；责任心强，由自主学习能力，接受新事物快；具有问题处理经验，清晰的问题处理思路。,深圳,2017-09-01,22989-400备案组Leader（深圳）,负责备案团队完成对腾讯云客户域名备案申请及审批流程；通过数据分析，持续改善优化备案审核流程；分析审核流程、系统平台问题，提炼优化需求并推动完成需求上线，保证审核流程质量、效率提升；负责备案审核团队人员招聘、考核等日常管理工作；其他技术咨询相关工作。,技术类
http://hr.tencent.com/position_detail.php?id=32460&keywords=&tid=0&lid=0,1,计算机科学或机器学习、图像识别相关方向博士学历；在计算机视觉、图像处理、物体识别及跟踪方面有较深入研究并有较有影响力的相关国际会议或期刊论文发表；熟悉图形图像常见深度学习/机器学习框架及算法原理，并有两年以上实际工程项目的应用和优化经验；了解深度强化学习、GAN对抗网络等技术及相关原理，并有一定研究和应用经验；有较强工程实践能力，能独立完成从数据收集、相关处理、算法设计、模型训练、模型测试到部署的完整流程；有较强的代码实现能力和开发能力，具有扎实的计算机基础理论知识。,深圳,2017-09-01,HY1-游戏图像分析高级研究员（深圳）,针对游戏研发体系中存在的具体需求，如UI识别、画面异常、游戏过程中特定对象的跟踪、游戏视频中的实时文字识别等等，设计并实现对应的机器学习/深度学习解决方案；和数据平台、游戏项目组共同设计数据处理、模型测试、部署和发布流程；和负责相关架构平台的团队一起完成端对端的工程化部署及优化调整；推动计算机视觉算法和深度学习在游戏研发领域实际项目中的应用和部署。,技术类
http://hr.tencent.com/position_detail.php?id=32479&keywords=&tid=0&lid=0,2,"本科及以上学历，计算机相关专业，2年以上Unix、Linux操作系统下开发经验；精通C++，Java/Scala，Python其中至少一种开发语言，具备良好的面向对象和函数编程思想，了解常用设计模式；熟悉分布式系统的基础理论,有高并发系统的架构设计、开发和调试经验；熟悉使用和深入理解Hadoop,HBase,Hive,Spark,Storm,ambari等大数据处理集群框架其中的一个或多个；善于沟通，喜欢挑战性的工作，有责任心，有很强的学习能力、执行力、问题解决能力；具备以下条件者优先:有大数据处理集群框架的源代码阅读和剖析经验，开源组件深度参与者优先；有to B软件产品设计经验，兼有互联网产品设计经验者优先。",深圳,2017-09-01,22989-后台开发高级工程师（大数据私有云方向）（深圳/成都/上海/北京）,负责腾讯云大数据私有云产品（TBDS等产品）的研发和运营；在已有分布式平台基础上，进行二次功能开发和性能优化；负责理解客户需求，设计整体解决方案，并最终产品化落地。,技术类
http://hr.tencent.com/position_detail.php?id=32481&keywords=&tid=0&lid=0,2,计算机相关专业硕士以上学历，3年以上工作经验；熟悉静态／动态物体检测、场景识别、OCR文本识别等相关算法及实现原理，有相关工作经验或者实验室经验优先；掌握机器学习基本算法并有丰富的实践经验，熟悉caffe或tensorflow优先；熟练掌握C/C++、PHP和Python语言；具备扎实的数学基础，良好的逻辑思维及抗压能力，能够无障碍阅读英文论文。,深圳,2017-09-01,22989-云服务开发工程师（图像／视频方向）（深圳/成都/上海/北京）,负责智能图像目标检测和识别／智能视频目标识别和跟踪／OCR文本识别相关研发；负责自然场景图片数据分析与挖掘；负责人工智能视觉与行业场景跨界应用探索；负责新技术转化为产品相关研发。,技术类
http://hr.tencent.com/position_detail.php?id=32482&keywords=&tid=0&lid=0,2,计算机相关领域硕士以上学位，具备资深的业界经验；熟悉语音识别/语音合成/语音信号处理的相关算法及实现原理，对工程实现和优化有丰富经验；对算法有深入了解，例如：LR/Adaboost/GMM/SVM/CRF/MaxEnt/HMM/DNN/CNN/RNN 等；熟悉一个或多个常见的神经网络开源工具库，例如：Caffe/TensorFlow/Torch/Theano/Keras/Mxnet/Currennt 等；表达能力优秀，乐观向上，自我驱动力强，具备敏锐的洞察力和良好的抗压能力。,深圳,2017-09-01,22989-人工智能算法专家（语音方向）（深圳/成都/上海/北京）,负责智能语音相关核心技术算法与产品化等研究工作，包括但不限于如下方向：智能语音识别、智能语音合成、声纹识别等；跟踪学术界和业界最新进展，并且能够快速应用到业务中；进行技术分享、专利申请和学术文章发表，提高腾讯在人工智能语音领域的的技术影响力。,技术类
http://hr.tencent.com/position_detail.php?id=32483&keywords=&tid=0&lid=0,2,计算机相关专业硕士以上学历，3年以上工作经验；熟悉智能语音识别、智能语音合成、声纹识别等相关算法及实现原理，有相关工作经验或者实验室经验优先；掌握机器学习基本算法并有丰富的实践经验，熟悉caffe或tensorflow优先；熟练掌握C/C++、PHP和Python语言；具备扎实的数学基础，良好的逻辑思维及抗压能力，能够无障碍阅读英文论文。,深圳,2017-09-01,22989-云服务开发工程师（语音方向）（深圳/成都/上海/北京）,负责智能语音识别、智能语音合成、声纹识别相关研发；负责自然场景语音数据分析与挖掘；负责人工智能语音与行业场景跨界应用探索；负责新技术转化为产品相关研发。,技术类
http://hr.tencent.com/position_detail.php?id=32475&keywords=&tid=0&lid=0,1,本科及以上学历，计算机及相关专业；有CDN平台架构设计、运维经验或大规模基础服务平台架构设计、运维经验，深入理解CDN原理；熟悉TCP/IP协议，HTTP协议，具备包括集群，操作系统相关领域的知识，了解流媒体CDN分发原理；flv/hls/RTMP等应用技术；熟悉Linux操作系统及基于Linux的常见应用，能够快速部署，配置及排错；熟悉至少一门脚本语言（shell/python/perl均可），具备底层脚本开发能力，熟练使用脚本来完成日常系统运维工作，有研发工作经验者优先；热爱运维工作，能承受压力，学习能力强，做事沉稳细致、具有良好文档编写和文字表达能力。,深圳,2017-09-01,22989-腾讯云高级CDN运维工程师（深圳）,负责腾讯云CDN的运维管理及服务质量跟踪处理，包括负载均衡，DNS，HTTP cache，CDN需求评审，架构优化等；负责腾讯云CDN内部平台的架构设计，建设及优化，同时推动运维流程的建立，执行；负责对接处理客户关于CDN的重要疑难问题，深入分析，从根本上解决客户反馈的问题，同时针对一线技术支持员工进行专业技能培训和文档知识库建设；负责梳理提炼客户使用腾讯云CDN产品的建议和需求，推动客户诉求的落地。,技术类
